ClusterID,Coordinate_1,Coordinate_2,Coordinate_3,Coordinate_4,Coordinate_5,Coordinate_6,Coordinate_7,Coordinate_8,Coordinate_9,Coordinate_10
CLuster-5,-119.7505,16.3057,-91.6423,-163.3159,-202.4033,116.9990,22.9693,-9.8040,-306.0846,-159.5963
CLuster-5,-121.5513,11.7534,-87.3354,-162.7878,-196.3162,120.3609,24.0388,-18.9684,-307.8781,-156.0668
CLuster-5,-114.1335,16.8060,-91.1406,-162.6933,-199.0538,115.7647,22.1882,-14.9040,-304.5252,-159.9633
CLuster-5,-118.7989,14.7428,-90.2201,-162.2907,-199.0824,113.6385,19.5174,-16.6361,-303.8748,-156.3397
CLuster-5,-112.4338,17.6409,-87.3862,-163.1820,-203.6364,111.1639,19.5186,-12.1102,-303.5157,-159.7292
CLuster-5,-117.0752,15.1447,-90.2991,-163.4212,-194.7822,114.8851,30.4802,-10.6027,-304.5441,-153.9660
CLuster-5,-114.9306,14.2688,-86.7988,-162.7914,-197.7001,113.8970,20.8454,-17.6733,-304.3405,-158.2894
CLuster-5,-117.1192,13.4289,-87.3335,-162.9695,-196.2087,116.7917,26.0645,-13.3430,-304.9926,-158.3647
CLuster-5,-117.1556,16.7474,-89.0000,-163.8218,-195.6704,114.3911,27.9521,-15.0818,-303.4337,-152.5940
CLuster-5,-111.9439,18.1093,-93.3263,-164.0471,-198.4947,110.6333,20.3557,-16.8636,-297.9219,-157.6874
CLuster-5,-120.1869,11.7116,-83.5628,-163.4191,-193.7467,115.8883,29.5511,-12.9447,-303.5507,-155.0991
CLuster-5,-119.7547,20.9842,-92.8263,-156.3513,-198.0969,122.3017,17.3215,-14.7590,-298.9256,-156.6350
CLuster-5,-120.9343,16.5151,-92.2496,-160.8985,-201.7681,117.3834,24.0238,-7.7143,-307.4560,-157.2760
CLuster-5,-114.0698,18.0060,-95.2152,-161.2865,-197.5640,115.9030,23.6108,-12.5288,-299.9006,-157.5535
CLuster-5,-119.3457,15.8886,-86.2488,-160.5186,-196.8894,116.9892,23.1563,-15.1723,-303.8556,-154.2344
CLuster-5,-119.6891,19.5992,-88.8375,-160.2365,-204.1600,116.4695,17.6181,-11.5802,-306.4010,-159.4092
CLuster-5,-118.2149,19.8507,-94.0641,-159.8121,-198.5617,124.3925,21.8518,-14.3638,-305.4449,-162.1821
CLuster-5,-123.6521,12.2615,-94.3234,-160.5546,-196.1219,124.4479,26.8245,-12.2573,-308.9867,-159.0324
CLuster-5,-113.1419,21.3749,-91.0660,-162.0454,-194.9556,119.6634,20.4463,-20.9482,-299.8849,-159.1596
CLuster-5,-120.4177,14.8427,-97.2867,-160.4886,-199.4334,121.4207,19.2185,-15.8820,-306.8738,-161.8781
CLuster-5,-115.9394,18.5588,-91.4464,-162.1647,-195.0673,124.0338,24.4465,-17.8264,-304.2842,-159.7658
CLuster-5,-121.2148,13.2059,-92.2952,-163.2286,-193.6581,117.0340,34.6345,-8.9390,-306.3602,-151.4270
CLuster-5,-117.2308,14.0508,-88.9796,-160.5859,-195.7918,116.4302,20.5251,-15.2949,-300.2769,-158.8500
CLuster-5,-118.1462,15.2702,-87.6932,-165.5629,-201.5940,111.9169,21.3080,-12.9133,-306.1811,-160.5310
CLuster-5,-118.6370,15.6658,-89.2615,-161.5519,-194.7282,116.9192,28.6739,-11.6056,-302.8857,-154.2424
CLuster-5,-120.2028,15.0322,-93.1166,-164.8992,-201.4897,118.3278,21.0374,-13.2696,-309.1476,-165.3906
CLuster-5,-115.9891,14.4109,-88.3168,-163.6614,-199.1148,112.3504,21.8048,-17.0639,-305.3981,-156.1984
CLuster-5,-116.4998,15.0983,-89.4289,-165.2332,-194.3071,120.4759,29.5613,-15.8476,-308.4117,-158.2787
CLuster-5,-115.0344,18.8244,-91.9035,-162.1703,-198.3817,116.3054,22.1334,-14.8006,-302.9562,-159.4919
CLuster-5,-122.3151,8.8321,-89.9607,-164.2153,-198.2771,116.9057,27.7428,-9.9858,-310.0016,-159.6400
CLuster-5,-120.6626,13.6959,-89.7454,-165.0536,-197.8282,118.2068,26.1528,-15.7677,-308.1111,-158.3675
CLuster-5,-113.4965,18.7054,-90.5758,-163.5631,-195.9091,116.0334,26.3551,-15.5947,-301.0202,-156.0924
CLuster-5,-115.8446,16.3202,-96.4821,-163.0113,-193.3037,119.5942,28.4276,-15.0531,-303.1615,-156.6031
CLuster-5,-116.8930,18.2317,-86.9886,-161.2026,-199.1321,116.9889,20.8706,-15.7744,-306.6302,-157.9422
CLuster-5,-118.9700,18.3330,-89.8236,-162.8542,-197.2586,120.8886,25.8183,-13.9336,-306.7370,-156.9847
CLuster-5,-112.1842,13.1778,-91.7306,-163.7828,-194.5639,113.1965,23.3026,-19.9274,-301.1444,-158.4422
CLuster-5,-115.1812,23.4697,-91.0859,-160.4694,-199.2262,117.2199,22.6189,-13.4572,-301.8163,-154.6653
CLuster-5,-116.1971,15.6178,-90.0699,-161.7095,-197.4353,115.8104,22.3864,-14.9949,-304.2014,-156.8664
CLuster-5,-117.5103,17.1813,-90.8459,-159.3759,-197.9249,114.0864,21.9863,-10.3332,-300.3058,-154.3145
CLuster-5,-115.9473,14.3011,-92.0512,-158.5341,-198.0058,120.0118,21.1674,-14.5697,-304.6832,-158.6922
CLuster-5,-113.9905,14.5638,-87.1408,-162.3586,-195.5459,119.1740,20.6049,-23.1668,-302.2681,-160.7575
CLuster-5,-110.6789,16.3260,-90.3870,-164.6641,-199.7076,109.8090,22.1228,-15.6296,-303.0788,-157.3811
CLuster-5,-119.4050,9.1335,-90.3034,-162.4222,-198.7102,114.9596,22.2633,-12.6404,-307.3933,-161.7865
CLuster-5,-120.4622,17.3675,-88.3813,-158.7889,-192.8648,117.5477,26.4563,-15.3220,-301.7294,-148.2681
CLuster-5,-124.2322,17.0904,-92.7365,-163.3824,-199.3854,121.4945,27.0730,-12.0362,-311.2794,-156.7505
CLuster-5,-114.2146,16.2932,-90.8579,-164.3505,-200.2180,115.1548,17.7184,-18.8234,-305.8084,-163.6361
CLuster-5,-113.8763,19.0665,-91.7509,-161.4953,-197.6650,118.5612,19.5913,-20.1081,-302.6675,-158.8386
CLuster-5,-115.7666,18.4784,-92.5461,-156.1779,-197.9881,118.4966,15.1815,-15.4989,-298.9983,-158.6901
CLuster-5,-115.5428,13.8450,-90.9615,-163.0387,-195.4101,113.2769,24.8128,-16.6169,-300.8489,-154.2761
CLuster-5,-117.2132,15.2386,-87.2093,-161.9845,-200.0596,115.0295,19.2480,-14.9416,-304.1778,-160.4343
CLuster-5,-114.6989,16.8292,-92.2340,-164.1717,-193.4941,119.9108,26.7579,-17.5837,-302.4959,-158.8703
CLuster-5,-121.9183,16.8532,-89.2437,-159.7693,-193.6516,122.9647,25.7339,-17.4479,-305.7019,-153.9567
CLuster-5,-120.6602,19.1639,-91.6223,-156.6772,-194.6192,124.1720,23.8709,-13.1015,-301.7481,-154.9660
CLuster-5,-118.5948,12.0291,-86.3306,-163.4513,-197.4544,111.9703,23.2915,-16.2402,-306.2276,-156.4729
CLuster-5,-117.0819,13.5866,-85.4054,-164.2535,-200.2525,113.6070,22.0062,-16.3130,-306.9284,-159.6279
CLuster-5,-118.9928,16.9717,-89.2000,-157.8398,-197.2493,117.6544,20.5864,-13.7675,-303.5885,-156.2537
CLuster-5,-117.6004,17.8636,-84.8595,-162.0344,-200.2793,112.8927,20.1235,-15.5221,-306.2495,-155.4590
CLuster-5,-112.2272,18.9231,-92.5155,-163.3038,-195.8126,116.9880,19.6617,-20.7419,-299.7094,-161.4030
CLuster-5,-117.5685,18.7199,-91.2912,-160.0457,-197.2158,124.4917,19.4619,-18.0561,-305.3071,-162.2918
CLuster-5,-114.2959,16.6307,-89.8559,-161.2801,-198.8379,113.4980,17.6767,-18.6101,-299.7945,-157.6086
CLuster-5,-117.4390,15.2722,-87.4588,-164.3512,-195.3894,116.7359,25.7925,-17.1583,-305.1878,-156.8786
CLuster-5,-120.7258,15.0888,-92.7877,-159.6396,-194.1430,125.5990,24.5752,-15.5091,-306.4591,-158.8474
CLuster-5,-120.4021,13.7506,-90.6769,-163.6900,-194.2494,121.6697,27.6138,-17.1465,-309.1841,-159.7144
CLuster-5,-118.8336,12.4967,-93.6018,-164.0811,-193.7407,117.6904,28.8151,-15.3174,-305.8740,-157.0545
CLuster-5,-118.4462,19.8744,-89.2452,-165.9399,-198.4424,117.5292,26.7454,-14.7433,-308.1504,-157.8238
CLuster-5,-113.8683,13.8878,-83.8710,-162.8178,-199.1214,108.4805,16.3269,-18.2331,-299.2206,-158.2789
CLuster-5,-117.1200,10.3627,-89.0395,-163.5644,-194.4650,117.7028,26.1026,-18.5446,-306.7017,-157.6913
CLuster-5,-114.4949,19.4569,-92.6496,-161.8054,-195.3861,120.1673,23.4854,-19.1358,-302.0769,-156.9138
CLuster-5,-111.1656,22.7917,-89.0676,-162.1990,-200.1151,114.0562,17.6310,-16.5196,-299.9839,-159.6663
CLuster-5,-119.0733,17.6791,-90.6988,-159.6883,-196.0492,119.7959,22.7895,-15.3674,-302.1399,-155.3467
CLuster-5,-116.7931,12.2772,-89.5298,-163.1207,-195.4443,118.2065,23.5686,-17.2978,-303.4518,-160.2624
CLuster-5,-120.5854,11.9400,-89.3184,-165.4818,-200.1311,119.9217,23.6286,-15.1459,-311.6715,-162.1895
CLuster-5,-114.6200,16.9795,-90.6192,-164.8933,-195.0580,112.4263,29.3264,-14.4471,-300.3915,-152.8267
CLuster-5,-116.4043,13.4568,-88.3515,-164.5991,-201.8140,109.7997,17.7771,-14.8090,-303.1769,-161.1578
CLuster-5,-112.5785,13.2906,-89.7336,-166.0220,-194.4245,109.0813,28.4415,-15.2805,-299.5661,-153.9045
CLuster-5,-115.3905,15.2610,-87.4543,-164.6452,-198.2466,111.0054,23.7975,-14.9549,-304.0651,-157.5062
CLuster-5,-123.5007,19.5827,-87.7645,-160.0733,-197.2467,128.4099,21.7194,-19.5569,-308.9890,-158.2634
CLuster-5,-115.9444,16.1310,-88.9917,-161.1722,-199.8208,115.2552,16.9778,-18.6411,-304.3349,-159.4598
CLuster-5,-116.8351,15.3618,-89.9224,-163.8866,-198.8342,117.0679,20.5663,-16.7779,-306.3775,-161.6080
CLuster-5,-113.9476,14.0790,-89.2182,-162.9306,-197.8397,116.4542,19.7480,-19.7344,-305.7348,-161.0631
CLuster-5,-117.1382,19.7538,-87.1691,-168.3649,-197.2898,117.5680,27.8735,-17.3127,-307.4129,-157.9024
CLuster-5,-116.9929,14.5380,-94.0639,-161.2825,-197.9566,119.5504,21.1776,-19.2383,-304.1834,-159.6865
CLuster-5,-115.3128,17.5111,-92.3167,-163.8841,-197.8085,117.0354,23.0222,-18.4316,-304.4102,-158.1766
CLuster-5,-119.7922,13.7614,-90.6656,-164.5045,-202.5328,110.6274,21.3415,-12.3017,-307.8476,-159.0852
CLuster-5,-114.9920,13.9619,-85.0357,-162.8709,-198.8015,111.9956,20.7384,-14.2957,-300.0921,-158.4513
CLuster-5,-120.1933,15.7955,-93.9072,-160.0365,-193.6428,125.4150,27.2767,-15.4953,-305.0153,-157.4120
CLuster-5,-116.9929,17.4089,-91.9148,-164.4190,-195.2193,120.6995,21.9791,-20.0426,-301.9924,-162.9371
CLuster-5,-118.8327,17.9860,-89.7860,-160.3250,-198.2843,116.7598,22.3764,-13.3870,-304.1939,-154.5796
CLuster-5,-117.4762,16.8396,-86.3226,-159.7749,-198.2116,115.3283,19.8758,-13.2948,-302.0528,-156.9539
CLuster-5,-116.4664,14.2155,-86.0419,-164.8477,-196.9141,107.3097,24.2006,-13.5065,-300.5762,-153.4708
CLuster-5,-118.0018,12.5802,-92.7663,-164.2833,-202.0781,113.6138,19.9770,-13.1469,-309.2257,-161.9392
CLuster-5,-116.0633,16.2511,-87.3919,-161.1371,-200.7875,117.0788,18.9215,-14.9502,-303.4935,-159.6206
CLuster-5,-119.8500,12.1733,-85.9023,-163.0166,-196.6712,115.4860,19.3467,-18.8791,-303.7889,-160.0902
CLuster-5,-115.4627,15.5360,-88.2433,-163.8223,-197.1511,114.0829,24.3189,-15.6754,-301.7827,-155.2492
CLuster-5,-121.1771,14.8174,-88.8181,-160.6404,-200.1551,116.0964,22.5008,-9.6402,-305.0912,-156.8409
CLuster-5,-116.9913,18.9970,-90.4000,-161.5457,-200.7095,117.4386,19.3628,-14.5865,-303.3165,-159.8238
CLuster-5,-116.8319,14.1183,-83.3057,-165.0852,-196.8341,107.4719,27.1024,-13.8620,-303.3424,-152.1492
CLuster-5,-116.0952,13.4890,-88.8069,-165.9971,-195.4935,111.7636,26.7076,-16.8838,-304.2253,-156.2097
CLuster-5,-114.5470,19.6240,-97.1367,-161.4899,-196.6164,117.1989,21.1162,-18.5632,-300.1841,-159.3415
CLuster-5,-117.4067,6.2181,-87.5833,-163.8205,-196.5593,114.5186,24.4703,-14.9148,-307.3506,-160.9100
CLuster-5,-114.5689,9.8786,-85.3996,-163.6185,-194.1951,119.0631,23.1347,-20.1189,-302.4991,-161.4509
CLuster-5,-116.1271,15.8666,-86.9512,-164.0604,-197.0110,113.8234,25.5739,-13.1538,-302.1606,-156.3254
CLuster-5,-117.3779,17.7375,-88.0732,-163.0716,-193.5504,116.5578,27.8797,-14.8261,-301.1233,-154.7510
CLuster-5,-120.1758,13.2814,-90.3608,-160.0778,-197.8168,120.1554,22.7197,-14.8671,-305.2224,-157.0517
CLuster-5,-116.1652,17.0055,-87.0387,-160.5471,-195.8572,116.0144,21.0330,-17.8204,-300.4230,-154.3932
CLuster-5,-110.7053,12.4970,-91.6940,-165.5286,-195.9694,107.6733,27.5219,-12.1523,-299.2717,-156.2983
CLuster-5,-119.6454,13.7783,-90.7912,-160.9337,-197.3705,118.7696,24.2776,-11.7997,-306.5548,-158.1646
CLuster-5,-117.6902,19.1803,-89.1862,-162.2014,-193.0926,121.4032,24.9998,-19.5737,-304.2085,-155.9110
CLuster-5,-116.7029,16.7505,-87.0598,-158.4033,-197.0013,118.4958,18.7242,-18.3794,-300.0900,-154.0093
CLuster-5,-116.6946,21.5882,-91.3266,-160.5624,-203.9361,115.9644,14.8433,-13.7515,-303.9664,-162.2413
CLuster-5,-118.8240,16.0780,-96.9975,-163.4985,-196.2383,120.9631,27.6930,-13.9108,-305.4122,-157.7902
CLuster-5,-118.4197,13.9528,-89.6317,-163.5344,-193.9019,114.3371,27.9743,-15.3562,-304.1603,-153.2349
CLuster-5,-118.0804,10.7633,-91.1692,-162.8330,-199.3986,115.1446,21.2568,-13.2041,-305.1951,-161.5346
CLuster-5,-115.8395,13.2295,-91.8413,-160.0299,-195.7539,116.3700,27.1008,-12.3264,-302.5352,-153.6087
CLuster-5,-118.5798,7.9928,-82.4075,-162.0920,-198.6076,111.9320,19.3249,-15.6077,-305.7988,-159.2726
CLuster-5,-113.4660,14.8739,-90.6619,-165.1317,-196.3780,111.1804,22.8536,-18.8122,-300.8953,-157.3547
CLuster-5,-121.5255,15.0891,-91.3645,-161.4045,-198.2007,117.2187,26.9480,-9.2899,-304.5184,-154.8090
CLuster-5,-115.9331,12.5112,-92.5047,-162.0609,-195.6889,118.3633,26.2261,-13.5543,-303.8007,-156.8703
CLuster-5,-118.5645,16.8637,-87.6955,-159.1542,-194.7723,120.7054,21.5268,-17.0842,-302.6076,-155.3686
CLuster-5,-116.1476,12.6959,-85.1518,-161.7041,-197.3444,113.9819,17.3183,-19.2342,-301.7697,-157.5802
CLuster-5,-116.1426,15.3299,-85.7360,-156.6630,-200.3643,116.8203,17.8519,-11.2160,-301.0292,-157.1929
CLuster-5,-117.4531,11.6099,-89.0988,-162.4948,-200.1913,113.6117,18.3267,-16.2646,-303.9457,-159.5276
CLuster-5,-115.2023,21.1719,-89.1172,-158.4356,-197.9998,119.1274,16.1014,-19.8920,-300.7038,-157.2929
CLuster-5,-117.6074,18.1695,-91.5676,-160.8332,-197.8791,118.9466,21.8538,-16.6236,-304.1693,-158.3189
CLuster-5,-117.7572,13.5778,-89.8456,-163.0393,-197.8887,113.9411,23.7314,-13.9493,-305.1266,-157.4744
CLuster-5,-118.3333,15.3018,-94.4066,-163.0197,-195.0586,117.6541,27.6881,-13.3720,-304.4821,-157.4761
CLuster-5,-119.6360,13.9504,-90.9123,-159.4961,-195.4823,122.8589,23.8992,-15.9570,-305.4743,-157.0380
CLuster-5,-119.7774,17.2582,-88.5550,-160.5278,-193.5219,124.5400,23.3511,-18.9725,-302.6789,-158.4014
CLuster-5,-117.7084,15.3059,-87.5844,-162.6675,-198.1805,117.9318,25.5495,-13.6707,-305.0049,-157.8414
CLuster-5,-118.1197,12.6209,-89.3301,-163.3680,-199.3851,109.6532,25.5883,-9.0693,-303.0901,-154.3652
CLuster-5,-120.2365,14.6305,-93.3488,-164.3204,-202.2036,119.1015,22.6414,-13.5889,-309.9723,-163.0230
CLuster-5,-119.5968,23.1219,-90.2260,-158.7296,-200.8398,121.5255,17.6429,-14.6083,-304.6870,-157.6522
CLuster-5,-117.7714,12.4025,-88.0669,-162.8878,-195.0544,119.4129,27.1871,-15.1729,-304.7193,-158.9056
CLuster-5,-117.2067,14.2255,-93.0863,-158.5983,-196.7929,122.3578,20.6764,-17.6684,-304.0966,-157.9050
CLuster-5,-119.6524,15.5408,-91.5234,-158.0547,-198.5792,121.0476,17.9104,-15.5267,-303.8514,-160.1507
CLuster-5,-115.2632,14.8761,-90.9365,-165.7184,-198.8679,113.9939,19.9440,-19.1121,-305.6417,-163.0118
CLuster-5,-118.4637,10.8697,-88.6214,-163.3540,-196.5254,113.6453,26.5437,-11.2075,-307.1183,-156.4283
CLuster-5,-118.3334,13.2103,-89.4822,-162.2770,-196.8417,116.5679,24.0402,-14.3005,-303.4407,-156.7797
CLuster-5,-122.2416,10.4132,-94.9690,-161.2983,-194.2109,121.1056,31.9264,-7.2443,-305.7897,-156.0080
CLuster-5,-113.2022,19.0772,-88.0472,-166.2959,-194.2942,118.1708,25.4371,-23.2549,-304.0904,-156.6786
CLuster-5,-117.8420,21.3720,-90.5439,-161.9472,-195.7628,124.5287,24.6714,-18.8107,-305.3047,-156.7648
CLuster-5,-121.2827,13.3904,-90.8476,-162.4624,-197.9280,118.5083,22.3485,-17.0329,-306.1676,-158.5830
CLuster-5,-121.9014,12.6762,-87.6896,-163.4366,-197.4613,121.3693,28.4990,-12.3732,-308.7591,-158.3929
CLuster-5,-123.6018,12.2492,-87.6924,-161.8119,-199.9626,114.3223,26.3388,-7.8014,-307.1900,-155.3840
CLuster-5,-115.2330,15.2369,-87.0259,-158.3488,-198.4767,114.1171,16.7204,-15.4914,-299.4989,-155.7569
CLuster-5,-117.7717,15.2377,-92.1782,-160.6697,-197.1007,119.0915,24.4307,-12.1556,-303.3736,-157.5585
CLuster-5,-112.7591,16.6672,-91.8029,-167.0421,-198.5081,113.6135,25.7498,-15.4002,-304.2778,-159.6006
CLuster-5,-121.2006,16.8332,-92.6805,-160.0397,-199.7547,111.3459,23.9121,-7.2086,-303.6237,-152.0478
CLuster-5,-119.5392,14.7798,-89.1701,-160.7211,-196.7662,121.9702,21.4496,-18.0577,-304.4456,-158.0896
CLuster-5,-115.8436,14.5656,-90.7680,-162.4313,-198.1168,110.8183,23.3977,-12.6061,-300.1339,-155.3686
CLuster-5,-119.9080,17.0212,-93.0342,-161.9128,-197.6905,125.7575,24.8371,-13.5936,-308.2444,-162.1165
CLuster-5,-119.5328,11.6847,-90.4360,-161.7355,-193.6586,121.7510,28.1630,-13.8747,-303.8956,-155.8250
CLuster-5,-116.5080,16.7760,-92.4778,-164.3130,-199.9456,117.6932,21.1055,-15.0927,-304.6960,-163.1948
CLuster-5,-121.2256,11.1953,-91.1948,-165.1550,-195.9803,108.9209,28.8871,-11.9596,-306.5328,-151.3052
CLuster-5,-120.3264,13.2008,-87.7870,-160.3382,-195.1045,115.6154,26.4564,-10.8189,-301.4156,-153.8844
CLuster-5,-115.0167,19.1146,-86.9674,-164.0125,-200.3826,112.7526,19.4958,-16.0530,-302.1044,-160.0952
CLuster-5,-114.8009,18.3443,-86.5417,-163.7103,-195.8123,113.8951,25.8654,-15.9644,-301.6802,-154.3361
CLuster-5,-115.6249,17.9656,-86.6729,-158.6792,-199.3141,118.4109,20.0556,-13.1359,-301.7021,-159.1445
CLuster-5,-120.2155,15.9848,-91.3201,-164.6367,-203.6403,112.7619,19.9399,-12.2562,-308.4908,-161.3800
CLuster-5,-118.4615,13.3040,-89.9055,-159.9666,-198.6162,121.7400,20.3321,-15.4268,-306.6751,-161.3994
CLuster-5,-119.3082,14.3839,-91.8261,-164.0541,-194.7188,118.4987,27.8854,-15.8430,-306.5883,-156.6532
CLuster-5,-110.3471,16.1943,-88.6178,-163.9199,-198.4099,105.9516,22.7850,-15.5287,-298.3176,-154.0904
CLuster-5,-121.2601,11.6579,-92.8436,-159.1150,-197.5400,116.1962,21.2711,-12.5716,-303.9042,-156.9357
CLuster-5,-118.4200,19.4826,-93.3152,-159.2985,-202.1358,125.4541,15.1498,-16.3187,-307.5019,-166.6618
CLuster-5,-115.5526,19.2188,-90.9890,-162.2719,-196.6848,123.8091,22.2380,-17.7670,-301.3973,-161.3765
CLuster-5,-120.1452,11.9243,-90.2631,-166.2133,-201.5577,117.2870,25.2852,-13.3442,-314.8961,-161.4688
CLuster-5,-118.0963,13.7083,-89.7089,-163.2856,-189.9591,118.7923,33.8770,-13.3817,-301.4040,-152.1913
CLuster-5,-119.7579,16.5352,-87.3490,-160.3118,-193.9367,121.3390,28.3162,-12.9448,-303.9543,-154.8079
CLuster-5,-115.1704,12.1919,-90.6637,-164.4375,-194.9933,115.8328,26.6166,-17.2949,-303.6810,-157.8525
CLuster-5,-115.6954,17.7539,-86.1951,-159.6029,-201.6380,112.5746,15.9293,-14.1649,-300.7126,-157.4397
CLuster-5,-113.5893,12.8549,-83.9472,-167.9407,-192.7879,109.3208,27.8343,-21.2489,-303.5269,-155.7282
CLuster-5,-122.6780,11.6006,-90.5085,-159.1212,-197.5783,118.9704,24.2840,-9.2280,-306.6333,-157.9580
CLuster-5,-117.6318,20.7760,-92.5215,-159.6572,-194.0132,119.0544,22.6904,-18.1802,-298.7240,-152.2282
CLuster-5,-117.2257,17.2887,-92.8453,-159.6401,-197.3562,118.3682,19.3607,-16.2851,-301.9093,-158.2011
CLuster-5,-121.2834,12.4860,-92.3714,-159.9622,-196.4088,120.6539,23.5917,-13.7811,-306.5904,-158.1859
CLuster-5,-115.3301,18.3466,-92.5270,-161.5497,-196.2390,118.4667,19.2036,-19.2688,-301.0214,-160.0330
CLuster-5,-118.9636,17.8309,-90.0892,-160.4590,-198.9956,119.9362,20.9949,-15.6854,-306.2691,-157.2979
CLuster-5,-115.5012,17.8340,-89.4960,-161.7634,-198.0312,119.9968,19.8857,-18.4825,-304.2816,-160.9683
CLuster-5,-117.2502,18.6755,-91.7538,-163.9776,-193.0477,122.1208,28.5825,-17.4863,-304.9738,-156.9839
CLuster-5,-120.5965,14.4419,-89.9485,-165.7031,-197.7637,117.3303,27.3434,-14.4092,-309.8462,-157.1736
CLuster-5,-119.0814,13.3472,-90.5911,-162.8685,-195.9022,119.3895,27.3095,-12.6381,-303.2171,-158.1735
CLuster-5,-116.7921,13.9594,-88.1489,-160.9740,-200.8643,113.0805,17.8695,-12.3827,-301.9690,-159.9712
CLuster-5,-119.1737,16.6791,-90.2244,-160.2364,-196.4756,121.8697,25.3237,-12.8440,-303.5771,-156.6496
CLuster-5,-117.1400,10.8566,-91.3922,-163.9700,-195.6005,111.6274,28.9310,-13.3883,-305.6992,-153.9050
CLuster-5,-114.8262,20.4767,-89.4906,-161.7452,-198.5396,115.6911,21.0366,-14.6974,-300.3366,-157.5165
CLuster-5,-118.5130,16.0186,-82.6076,-162.0756,-199.0409,118.9403,21.5222,-15.9622,-307.3213,-157.4392
CLuster-5,-117.1309,15.9280,-89.3345,-161.3115,-197.8423,123.4912,22.6128,-16.5953,-307.0607,-160.2179
CLuster-5,-116.7045,17.0424,-90.4608,-161.5020,-197.4306,116.4402,26.3880,-11.2383,-302.3563,-154.2126
CLuster-5,-120.2071,14.2943,-90.2024,-165.1627,-199.8645,114.6830,23.8244,-14.5625,-310.0011,-159.2550
CLuster-5,-118.6315,15.4447,-91.1706,-164.1878,-199.4790,115.9302,20.4820,-17.0573,-307.3787,-162.1965
CLuster-5,-116.4672,18.1727,-88.8820,-163.1943,-196.0372,119.7011,22.3071,-18.7774,-302.9820,-160.4412
CLuster-5,-114.6583,17.0221,-88.2729,-160.1975,-202.3869,113.1935,11.0750,-16.1100,-300.6185,-163.4154
CLuster-5,-118.0247,19.5949,-91.1982,-160.9478,-198.4786,117.9123,23.3197,-12.6000,-306.1305,-157.0495
CLuster-5,-118.5699,8.7064,-91.0380,-164.4371,-199.7230,108.3318,22.4687,-12.6945,-302.9639,-157.3495
CLuster-5,-116.6538,16.4931,-90.7646,-165.5648,-198.1281,117.6723,22.3295,-18.9991,-304.7289,-160.4199
CLuster-5,-116.0460,16.1247,-88.1969,-163.3379,-195.5508,120.1593,26.9522,-15.6107,-305.7525,-159.3533
CLuster-5,-113.9531,18.7371,-88.1354,-165.6032,-204.2406,109.1843,17.5393,-14.9230,-303.5442,-160.8006
CLuster-5,-117.0001,14.4507,-91.4696,-163.6924,-198.9067,119.7725,22.4634,-13.8103,-305.3450,-164.3547
CLuster-5,-122.9115,16.1102,-91.8745,-160.1408,-199.0912,119.3427,23.1748,-11.8889,-307.2541,-156.2386
CLuster-5,-117.2278,15.4596,-91.0539,-162.0166,-203.3975,112.1723,15.9110,-15.6850,-307.3237,-158.6352
CLuster-5,-119.5558,14.5709,-87.9868,-163.4213,-197.6258,118.1928,23.5773,-17.4886,-307.6011,-157.5730
CLuster-5,-120.3726,15.9738,-89.6555,-162.9050,-197.5685,119.1969,25.2173,-13.7208,-306.4982,-158.0117
CLuster-5,-113.7121,21.2913,-90.4143,-160.9058,-193.5623,115.0372,27.5695,-13.3202,-298.1309,-150.5893
CLuster-5,-118.8129,12.8649,-88.8835,-161.5140,-193.9849,121.6386,24.8597,-18.4832,-304.8545,-157.7344
CLuster-5,-115.5152,21.9872,-87.4627,-160.9498,-202.9490,116.9381,14.1719,-18.2483,-305.1291,-160.4774
CLuster-5,-116.8974,19.9677,-87.5782,-161.2565,-198.4653,122.1246,19.5287,-19.7130,-306.5319,-159.3583
CLuster-5,-120.8929,9.9828,-91.2528,-160.1135,-195.6728,116.8548,25.7615,-10.6488,-303.6924,-156.3898
CLuster-5,-115.3792,13.9533,-93.2992,-167.1218,-200.8823,114.4057,25.1621,-13.3823,-306.6359,-163.2451
CLuster-5,-117.5827,18.6093,-89.5401,-158.1683,-197.6524,122.4842,16.5896,-19.2914,-301.7662,-160.4491
CLuster-5,-119.9648,15.2051,-95.1332,-161.5541,-201.1857,119.6484,23.3358,-9.2389,-306.1974,-160.7988
CLuster-5,-117.8295,17.4510,-91.3158,-163.6603,-195.6915,118.4653,23.8555,-16.9051,-304.8288,-158.4108
CLuster-5,-115.2524,14.2461,-90.5203,-163.6820,-197.0992,111.3109,22.5574,-17.1835,-304.2385,-155.8874
CLuster-5,-117.4726,19.2746,-92.4666,-159.7872,-197.5607,117.6389,18.9898,-17.4637,-302.9481,-156.5635
CLuster-5,-116.8056,15.1937,-90.1763,-164.6914,-199.1837,115.3137,24.7622,-11.9509,-303.8562,-159.6903
CLuster-5,-118.5939,14.0635,-85.0590,-161.9579,-195.5186,116.7407,25.8624,-13.5256,-305.4141,-154.4956
CLuster-5,-117.0981,17.0419,-85.7675,-164.5301,-193.5410,115.7563,25.0044,-20.9486,-302.6984,-154.7729
CLuster-5,-117.3084,14.8396,-88.7192,-163.7687,-196.1500,114.1333,23.9920,-19.2064,-306.7121,-154.8219
